Time,Jitter_X,Jitter_Y,Jitter_Z
6.033333648,0.0,0.0,0.0
6.066666983,-0.0007116290917650314,0.0007116290917650314,0.009999999999999787
6.100000318,-0.00035177338893177534,0.00035177338893177534,0.004999999999999893
6.133333653,0.0,0.0,0.0
6.166666988,-0.0007105410797916267,0.0007105410797916267,0.009999999999999787
6.200000323,-0.00035124411653786325,0.00035124411653786325,0.004999999999999893
6.233333658,0.0,0.0,0.0
6.266666993,-0.0007094658365680573,0.0007094658365680573,0.009999999999999787
6.300000328,-0.0003507041761938723,0.0003507041761938723,0.004999999999999893
6.333333663,0.0,0.0,0.0
6.366666998,-0.0007083490591339725,0.0007083490591339725,0.009999999999999787
6.400000333,-0.0003501362171087763,0.0003501362171087763,0.004999999999999893
6.433333668,0.0,0.0,0.0
6.466667003,-0.0007071669799567637,0.0007071669799567637,0.009999999999999787
6.500000339,-0.000349532755178128,0.000349532755178128,0.004999999999999893
6.533333674,0.0,0.0,0.0
6.566667009,-0.0007059095497246037,0.0007059095497246037,0.009999999999999787
6.600000344,-0.0003488907389401774,0.0003488907389401774,0.004999999999999893
6.633333679,0.0,0.0,0.0
6.666667014,-0.0007045728800041395,0.0007045728800041395,0.009999999999999787
6.700000349,-0.0003482091065938331,0.0003482091065938331,0.004999999999999893
6.733333684,0.0,0.0,0.0
6.766667019,-0.0007031558505354862,0.0007031558505354862,0.009999999999999787
6.800000354,-0.00034748769166514926,0.00034748769166514926,0.004999999999999893
6.833333689,0.0,0.0,0.0
6.866667024,-0.0007016585838051093,0.0007016585838051093,0.009999999999999787
6.900000359,-0.0003467267281751507,0.0003467267281751507,0.004979166666666757
6.933333694,0.0,0.0,0.0
6.96666703,-0.0007000817588713737,0.0007000817588713737,0.009916666666666796
7.000000365,-0.00034592662981336453,0.00034592662981336453,0.004916753472222091
7.0333337,0.0,0.0,0.0
7.10000037,-0.0010435141944773463,0.0010435141944773463,0.014647135054977056
7.133333705,0.0,0.0,0.0
7.16666704,-0.0006966932580902974,0.0006966932580902974,0.009669094328704109
7.200000375,-0.00034421103925619256,0.00034421103925619256,0.00479391782558114
7.23333371,0.0,0.0,0.0
7.266667045,-0.0006948837085853921,0.0006948837085853921,0.00954754775812594
7.30000038,-0.00034329662074883416,0.00034329662074883416,0.004733655274938187
7.333333715,0.0,0.0,0.0
7.36666705,-0.0006929987633959023,0.0006929987633959023,0.009427529100884513
7.400000385,-0.00034234518558884375,0.00034234518558884375,0.004674150262300447
7.433333721,0.0,0.0,0.0
7.466667056,-0.0006910395381707346,0.0006910395381707346,0.009309019153347364
7.500000391,-0.0003413572867001502,0.0003413572867001502,0.004615393264954193
7.533333726,0.0,0.0,0.0
7.566667061,-0.0006890071508878215,0.0006890071508878215,0.009191998950102587
7.600000396,-0.00034033347645046064,0.00034033347645046064,0.004557374879877507
7.633333731,0.0,0.0,0.0
7.666667066,-0.0006869027177640596,0.0006869027177640596,0.009076449764129801
7.700000401,-0.000339274307360915,0.000339274307360915,0.004500085822252586
7.733333736,0.0,0.0,0.0
7.766667071,-0.0006847273544232646,0.0006847273544232646,0.008962353103821652
7.800000406,-0.00033818033045851514,0.00033818033045851514,0.004443516923976265
7.833333741,0.0,0.0,0.0
7.866667076,-0.000682482173383514,0.000682482173383514,0.008849690710019953
7.900000412,-0.00033705209540735304,0.00033705209540735304,0.004387659132193633
7.933333747,0.0,0.0,0.0
8.033333752,-0.0010160584353664515,0.0010160584353664515,0.013070948060946996
8.066667087,-0.0006777867940939153,0.0006777867940939153,0.008628596830064339
8.100000422,-0.000334695042151667,0.000334695042151667,0.004278041224263784
8.133333757,0.0,0.0,0.0
8.166667092,-0.000675338804938086,0.000675338804938086,0.0085201299617359
8.200000427,-0.00033346731524330764,0.00033346731524330764,0.004224263565704156
8.233333762,0.0,0.0,0.0
8.266667097,-0.0006728254174561688,0.0006728254174561688,0.008413026589900952
8.300000432,-0.0003322075131646507,0.0003322075131646507,0.004171161926006306
8.333333768,0.0,0.0,0.0
8.366667103,-0.000670247727901252,0.000670247727901252,0.008307269574554965
8.400000438,-0.00033091617753666647,0.00033091617753666647,0.004118727807190137
8.433333773,0.0,0.0,0.0
8.466667108,-0.0006676068292046367,0.0006676068292046367,0.008202841991153065
8.500000443,-0.0003295938474630056,0.0003295938474630056,0.004066952818099434
8.533333778,0.0,0.0,0.0
8.566667113,-0.0006649038094979076,0.0006649038094979076,0.008099727127902412
8.600000448,-0.00032824106098860995,0.00032824106098860995,0.004015828673061161
8.633333783,0.0,0.0,0.0
8.666667118,-0.0006621397543076224,0.0006621397543076224,0.007997908483089233
8.700000453,-0.00032685835387513684,0.00032685835387513684,0.003965347190557189
8.733333788,0.0,0.0,0.0
8.766667123,-0.0006593157446501685,0.0006593157446501685,0.007897369762434714
8.800000459,-0.0003254462598898389,0.0003254462598898389,0.003915500291916896
8.833333794,0.0,0.0,0.0
8.866667129,-0.000656432857841116,0.000656432857841116,0.0077980948764904134
8.900000464,-0.00032400531106491215,0.00032400531106491215,0.0038662800000235364
8.933333799,0.0,0.0,0.0
8.966667134,-0.0006534921659804294,0.0006534921659804294,0.007700067938062105
9.000000469,-0.0003225360362864027,0.0003225360362864027,0.0038176784380383744
9.033333804,0.0,0.0,0.0
9.066667139,-0.0006504947375767234,0.0006504947375767234,0.007603273259668253
9.100000474,-0.0003210389635741606,0.0003210389635741606,0.003769687828137691
9.133333809,0.0,0.0,0.0
9.166667144,-0.0006474416371420322,0.0006474416371420322,0.007507695351026911
9.200000479,-0.0003195146181997899,0.0003195146181997899,0.0037223004902720014
9.233333814,0.0,0.0,0.0
9.26666715,-0.0006443339242574453,0.0006443339242574453,0.007413318916581257
9.300000485,-0.00031796352320467847,0.00031796352320467847,0.0036755088409332615
9.33333382,0.0,0.0,0.0
9.366667155,-0.000641172653997657,0.000641172653997657,0.007320128853047336
9.40000049,-0.00031638619937801593,0.00031638619937801593,0.0036293053919433937
9.433333825,0.0,0.0,0.0
9.46666716,-0.0006379588766463051,0.0006379588766463051,0.007228110246999098
9.500000495,-0.00031478316511113213,0.00031478316511113213,0.003583682749256134
9.53333383,0.0,0.0,0.0
9.566667165,-0.000634693637874495,0.000634693637874495,0.007137248372483196
9.6000005,-0.00031315493649208825,0.00031315493649208825,0.0035386336117717576
9.633333835,0.0,0.0,0.0
9.66666717,-0.000631377978461245,0.000631377978461245,0.007047528688658211
9.700000505,-0.000311502027162458,0.000311502027162458,0.0034941507701709007
9.733333841,0.0,0.0,0.0
9.766667176,-0.0006280129342457474,0.0006280129342457474,0.006958936837472063
9.800000511,-0.000309824948483195,0.000309824948483195,0.0034502271057590406
9.833333846,0.0,0.0,0.0
9.866667181,-0.0006245995363189927,0.0006245995363189927,0.006871458641361627
9.900000516,-0.0003081242086708791,0.0003081242086708791,0.003406855589328739
9.933333851,0.0,0.0,0.0
9.966667186,-0.000621138809703714,0.000621138809703714,0.006785080100985219
10.000000521,-0.00030640031414996827,0.00030640031414996827,0.0033640292800343197
10.033333856,0.0,0.0,0.0
10.066667191,-0.0006176317753752159,0.0006176317753752159,0.006699787392981271
10.100000526,-0.0003046537684370243,0.0003046537684370243,0.00332174132427987
10.133333861,0.0,0.0,0.0
10.166667196,-0.0006140794485396395,0.0006140794485396395,0.006615566867755884
10.200000532,-0.00030288507241671425,0.00030288507241671425,0.0032799849546245596
10.233333867,0.0,0.0,0.0
10.266667202,-0.0006104828393962425,0.0006104828393962425,0.006532405047300127
10.300000537,-0.00030109472458694775,0.00030109472458694775,0.003238753488698176
10.333333872,0.0,0.0,0.0
10.400000542,-0.0009061261715308522,0.0009061261715308522,0.009648328951163965
10.433333877,0.0,0.0,0.0
10.466667212,-0.0006031607845666809,0.0006031607845666809,0.0063692044536667325
10.500000547,-0.0002974510512341322,0.0002974510512341322,0.0031578389575015464
10.533333882,0.0,0.0,0.0
10.566667217,-0.0005994373315350021,0.0005994373315350021,0.006289139563112833
10.600000552,-0.0002955987089279244,0.0002955987089279244,0.0031181429432884933
10.633333887,0.0,0.0,0.0
10.666667223,-0.0005956735802952196,0.0005956735802952196,0.006210081138397161
10.700000558,-0.0002937266800084881,0.0002937266800084881,0.0030789459328453006
10.733333893,0.0,0.0,0.0
10.766667228,-0.0005918705128042934,0.0005918705128042934,0.006132016527613526
10.800000563,-0.0002918354488028463,0.0002918354488028463,0.003040241653381681
10.833333898,0.0,0.0,0.0
10.866667233,-0.0005880291051323372,0.0005880291051323372,0.006054933237898297
10.900000568,-0.0002899254967043685,0.0002899254967043685,0.003002023910960716
10.933333903,0.0,0.0,0.0
10.966667238,-0.0005841503275869631,0.0005841503275869631,0.005978818933430219
11.000000573,-0.00028799730223982856,0.00028799730223982856,0.0029642865895072035
11.033333908,0.0,0.0,0.0
11.100000578,-0.0008662864854758201,0.0008662864854758201,0.00883068508328666
11.133333914,0.0,0.0,0.0
11.166667249,-0.0005762845142402995,0.0005762845142402995,0.0058294487103505155
11.200000584,-0.0002840880856154193,0.0002840880856154193,0.002890229128647892
11.233333919,0.0,0.0,0.0
11.266667254,-0.0005722993892947059,0.0005722993892947059,0.005756168887669499
11.300000589,-0.00028210800533701175,0.00028210800533701175,0.0028538971376521616
11.333333924,0.0,0.0,0.0
11.366667259,-0.000568280715210312,0.000568280715210312,0.005683810238272358
11.400000594,-0.00028011156691154504,0.00028011156691154504,0.002818021862546427
11.433333929,0.0,0.0,0.0
11.466667264,-0.0005642294323593422,0.0005642294323593422,0.005612361182433467
11.500000599,-0.00027809923375587964,0.00027809923375587964,0.0027825975621262877
11.533333934,0.0,0.0,0.0
11.566667269,-0.0005601464744224849,0.0005601464744224849,0.005541810285992543
11.600000605,-0.0002760714661798058,0.0002760714661798058,0.0027476185673576126
11.63333394,0.0,0.0,0.0
11.666667275,-0.0005560327690870004,0.0005560327690870004,0.005472146258523658
11.70000061,-0.0002740287216129733,0.0002740287216129733,0.002713079280468378
11.733333945,0.0,0.0,0.0
11.76666728,-0.0005518892368177042,0.0005518892368177042,0.005403357951526466
11.800000615,-0.0002719714534575868,0.0002719714534575868,0.002678974174056048
11.83333395,0.0,0.0,0.0
11.866667285,-0.0005477167922509629,0.0005477167922509629,0.005335434356647628
11.90000062,-0.0002699001129853329,0.0002699001129853329,0.002645297790199397
11.933333955,0.0,0.0,0.0
11.96666729,-0.0005435163438618495,0.0005435163438618495,0.0052683646039128895
12.000000625,-0.000267815147792394,0.000267815147792394,0.002612044739587649
12.03333396,0.0,0.0,0.0
12.066667296,-0.0005392887932298418,0.0005392887932298418,0.00520213795999247
12.100000631,-0.00026571700224353734,0.00026571700224353734,0.002579209700656282
12.133333966,0.0,0.0,0.0
12.166667301,-0.0005350350354029754,0.0005350350354029754,0.005136743826479329
12.200000636,-0.0002636061174610127,0.0002636061174610127,0.00254678741873704
12.233333971,0.0,0.0,0.0
12.266667306,-0.000530755958758844,0.000530755958758844,0.005072171738197184
12.300000641,-0.0002614829312523881,0.0002614829312523881,0.0025147727052150515
12.333333976,0.0,0.0,0.0
12.366667311,-0.0005264524450792063,0.0005264524450792063,0.00500841136152097
12.400000646,-0.00025934787815007354,0.00025934787815007354,0.0024831604367010485
12.433333981,0.0,0.0,0.0
12.466667316,-0.0005221253694145389,0.0005221253694145389,0.004945452492729263
12.500000651,-0.00025720138934337555,0.00025720138934337555,0.002451945554208468
12.533333987,0.0,0.0,0.0
12.600000657,-0.0007728194928704468,0.0007728194928704468,0.007304408118709915
12.633333992,0.0,0.0,0.0
12.666667327,-0.0005134039987162442,0.0005134039987162442,0.004821899103624183
12.700000662,-0.0002528758126605357,0.0002528758126605357,0.002390688028518273
12.733333997,0.0,0.0,0.0
12.766667332,-0.0005090114195120954,0.0005090114195120954,0.004761284810771205
12.800000667,-0.00025069757019946515,0.00025069757019946515,0.002360635582134396
12.833334002,0.0,0.0,0.0
12.866667337,-0.000504598710584947,0.000504598710584947,0.004701432477557166
12.900000672,-0.0002485095830706552,0.0002485095830706552,0.002330960913830449
12.933334007,0.0,0.0,0.0
12.966667342,-0.0005001667127633169,0.0005001667127633169,0.0046423325256710335
13.000000678,-0.0002463122654823291,0.0002463122654823291,0.00230165927469983
13.033334013,0.0,0.0,0.0
13.066667348,-0.000495716260194845,0.000495716260194845,0.004583975497209458
13.100000683,-0.0002441060284146257,0.0002441060284146257,0.002272725975531742
13.133334018,0.0,0.0,0.0
13.166667353,-0.00049124817927515,0.00049124817927515,0.004526352053158433
13.200000688,-0.0002418912786188443,0.0002418912786188443,0.002244156386062013
13.233334023,0.0,0.0,0.0
13.266667358,-0.0004867632898992724,0.0004867632898992724,0.004469452971902488
13.300000693,-0.0002396684202941035,0.0002396684202941035,0.002215945934231911
13.333334028,0.0,0.0,0.0
13.366667363,-0.0004822624051679103,0.0004822624051679103,0.004413269147747201
13.400000698,-0.00023743785372953852,0.00023743785372953852,0.0021880901054562862
13.433334033,0.0,0.0,0.0
13.466667369,-0.0004777463307610308,0.0004777463307610308,0.004357791589463478
13.500000704,-0.00023519997570620177,0.00023519997570620177,0.0021605844419010367
13.533334039,0.0,0.0,0.0
13.566667374,-0.00047321586526583026,0.00047321586526583026,0.004303011418846037
13.600000709,-0.00023295517948862532,0.00023295517948862532,0.0021334245417703457
13.633334044,0.0,0.0,0.0
13.666667379,-0.00046867180009790843,0.00046867180009790843,0.004248919869295431
13.700000714,-0.00023070385478507482,0.00023070385478507482,0.002106606058601024
13.733334049,0.0,0.0,0.0
13.766667384,-0.0004641149195336869,0.0004641149195336869,0.004195508284413396
13.800000719,-0.00022844638776353676,0.00022844638776353676,0.0020801247005683976
13.833334054,0.0,0.0,0.0
13.866667389,-0.00045954600063602413,0.00045954600063602413,0.0041427681166181785
13.900000724,-0.00022618316101707947,0.00022618316101707947,0.0020539762297975273
13.93333406,0.0,0.0,0.0
13.966667395,-0.00045496581323956065,0.00045496581323956065,0.004090690925775853
14.00000073,-0.00022391455367820612,0.00022391455367820612,0.0020281564616873027
14.033334065,0.0,0.0,0.0
14.0666674,-0.0004503751201032635,0.0004503751201032635,0.0040392683778507354
14.100000735,-0.0002216409408573039,0.0002216409408573039,0.002002661264239869
14.13333407,0.0,0.0,0.0
14.166667405,-0.00044577467608442056,0.00044577467608442056,0.003988492243571784
14.20000074,-0.00021936269457611957,0.00021936269457611957,0.001977486557397601
14.233334075,0.0,0.0,0.0
14.26666741,-0.0004411652295055468,0.0004411652295055468,0.0039383543971136525
14.300000745,-0.0002170801830210234,0.0002170801830210234,0.0019526283123938448
14.33333408,0.0,0.0,0.0
14.366667416,-0.0004365475210377223,0.0004365475210377223,0.003888846814799507
14.400000751,-0.00021479377075350747,0.00021479377075350747,0.0019280825511041044
14.433334086,0.0,0.0,0.0
14.466667421,-0.0004319222840263315,0.0004319222840263315,0.0038399615738131665
14.500000756,-0.0002125038187084094,0.0002125038187084094,0.001903845345412769
14.533334091,0.0,0.0,0.0
14.566667426,-0.00042729024445731234,0.00042729024445731234,0.0037916908509347813
14.600000761,-0.00021021068417437228,0.00021021068417437228,0.0018799128165825074
14.633334096,0.0,0.0,0.0
14.666667431,-0.00042265212096359583,0.00042265212096359583,0.003744026921286281
14.700000766,-0.0002079147207985077,0.0002079147207985077,0.001856281134634763
14.733334101,0.0,0.0,0.0
14.766667436,-0.000418008624791133,0.000418008624791133,0.00369696215709725
14.800000771,-0.00020561627856863218,0.00020561627856863218,0.0018329465177351345
14.833334107,0.0,0.0,0.0
14.866667442,-0.00041336045978757063,0.00041336045978757063,0.003650489026482351
14.900000777,-0.00020331570391829423,0.00020331570391829423,0.001809905231589859
14.933334112,0.0,0.0,0.0
14.966667447,-0.0004087083225461363,0.0004087083225461363,0.0036046000922360655
15.000000782,-0.00020101333923072673,0.00020101333923072673,0.0017871535888480672
15.033334117,0.0,0.0,0.0
15.066667452,-0.0004040529016844374,0.0004040529016844374,0.0035592880106452007
15.100000787,-0.0001987095236750669,0.0001987095236750669,0.0017646879485102573
15.133334122,0.0,0.0,0.0
15.166667457,-0.00039939487906415216,0.00039939487906415216,0.0035145455303093875
15.200000792,-0.00019640459254377518,0.00019640459254377518,0.001742504715346982
15.233334127,0.0,0.0,0.0
15.266667462,-0.0003947349288055957,0.0003947349288055957,0.0034703654909842285
15.300000798,-0.00019409887744492593,0.00019409887744492593,0.0017206003393233082
15.333334133,0.0,0.0,0.0
15.366667468,-0.0003900737177915392,0.0003900737177915392,0.0034267408224342155
15.400000803,-0.0001917927064687408,0.0001917927064687408,0.0016989713150303842
15.433334138,0.0,0.0,0.0
15.466667473,-0.00038541190486074406,0.00038541190486074406,0.003383664543300746
15.500000808,-0.00018948640343374734,0.00018948640343374734,0.0016776141811241096
15.533334143,0.0,0.0,0.0
15.566667478,-0.00038075014180294353,0.00038075014180294353,0.0033411297599847956
15.600000813,-0.00018718028918107699,0.00018718028918107699,0.0016565255197726891
15.633334148,0.0,0.0,0.0
15.666667483,-0.00037608907313901874,0.00037608907313901874,0.0032991296655451308
15.700000818,-0.00018487468054084744,0.00018487468054084744,0.0016357019561068498
15.733334153,0.0,0.0,0.0
15.766667489,-0.0003714293356644749,0.0003714293356644749,0.0032576575386071838
15.800000824,-0.00018256989065235096,0.00018256989065235096,0.0016151401576833813
15.833334159,0.0,0.0,0.0
15.866667494,-0.0003667715587107878,0.0003667715587107878,0.0032167067422892437
15.900000829,-0.00018026622896183397,0.00018026622896183397,0.0015948368339486763
15.933334164,0.0,0.0,0.0
15.966667499,-0.000362116364155618,0.000362116364155618,0.003176270723137975
16.000000834,-0.0001779640012269379,0.0001779640012269379,0.001574788735714261
16.033334169,0.0,0.0,0.0
16.066667504,-0.0003574643663948329,0.0003574643663948329,0.0031363430100821432
16.100000839,-0.00017566350950226628,0.00017566350950226628,0.0015549926546358783
16.133334174,0.0,0.0,0.0
16.166667509,-0.0003528161723531653,0.0003528161723531653,0.003096917213396555
16.200000844,-0.00017336505214671227,0.00017336505214671227,0.0015354454226996772
16.23333418,0.0,0.0,0.0
16.266667515,-0.00034817238148376894,0.00034817238148376894,0.003057987023676656
16.30000085,-0.00017106892391138828,0.00017106892391138828,0.0015161439117159503
16.333334185,0.0,0.0,0.0
16.36666752,-0.0003435335858927857,0.0003435335858927857,0.003019546210833113
16.400000855,-0.00016877541554172204,0.00016877541554172204,0.0014970850328182017
16.43333419,0.0,0.0,0.0
16.466667525,-0.0003389003697766846,0.0003389003697766846,0.0029815886230912803
16.50000086,-0.00016648481446801533,0.00016648481446801533,0.0014782657359697637
16.533334195,0.0,0.0,0.0
16.56666753,-0.00033427331041546715,0.00033427331041546715,0.002944108186010208
16.600000865,-0.00016419740426631968,0.00016419740426631968,0.0014596830094735225
16.6333342,0.0,0.0,0.0
16.666667535,-0.00032965297738840604,0.00032965297738840604,0.0029070989015056448
16.700000871,-0.0001619134648254139,0.0001619134648254139,0.0014413338794927455
16.733334206,0.0,0.0,0.0
16.766667541,-0.0003250399329970399,0.0003250399329970399,0.00287055484689569
16.800000876,-0.00015963327248824655,0.00015963327248824655,0.0014232154095719096
16.833334211,0.0,0.0,0.0
16.866667546,-0.0003204347316185796,0.0003204347316185796,0.0028344701739482225
16.900000881,-0.00015735709944375564,0.00015735709944375564,0.0014053247001699631
16.933334216,0.0,0.0,0.0
16.966667551,-0.0003158379205412398,0.0003158379205412398,0.0027988391079483144
17.000000886,-0.00015508521479090653,0.00015508521479090653,0.0013876588881944762
17.033334221,0.0,0.0,0.0
17.066667556,-0.0003112500397852713,0.0003112500397852713,0.002763655946772303
17.100000891,-0.0001528178836986971,0.0001528178836986971,0.001370215146543785
17.133334226,0.0,0.0,0.0
17.166667562,-0.00030667162174857765,0.00030667162174857765,0.002728915059976078
17.200000897,-0.00015055536767571986,0.00015055536767571986,0.0013529906836549088
17.233334232,0.0,0.0,0.0
17.266667567,-0.00030210319142587316,0.00030210319142587316,0.002694610887892912
17.300000902,-0.00014829792457127233,0.00014829792457127233,0.001335982743056796
17.333334237,0.0,0.0,0.0
17.366667572,-0.0002975452664617517,0.0002975452664617517,0.002660737940746394
17.400000907,-0.00014604580860066996,0.00014604580860066996,0.001319188602927568
17.433334242,0.0,0.0,0.0
17.466667577,-0.00029299835709384325,0.00029299835709384325,0.0026272907977684667
17.500000912,-0.0001437992703163804,0.0001437992703163804,0.0013026055756615307
17.533334247,0.0,0.0,0.0
17.566667582,-0.0002884629662063265,0.0002884629662063265,0.002594264106333455
17.600000917,-0.0001415585566377775,0.0001415585566377775,0.001286231007439298
17.633334253,0.0,0.0,0.0
17.666667588,-0.00028393958933459196,0.00028393958933459196,0.002561652581102969
17.700000923,-0.00013932391092019714,0.00013932391092019714,0.0012700622777988002
17.733334258,0.0,0.0,0.0
17.766667593,-0.00027942871477448783,0.00027942871477448783,0.002529451003176142
17.800000928,-0.00013709557265317862,0.00013709557265317862,0.0012540967992196173
17.833334263,0.0,0.0,0.0
